label,statement,party_affiliation,barely_true,false,half_true,mostly_true,speaker_length,job_title_length,state_category,total_history,truth_index,context_group,statement_length,proper_nouns,adjectives,other,lexical_diversity
1,(Jack Kingston) had more earmarks at one time than every member of the Georgia delegation put together.,republican,4.0,7.0,3.0,2.0,10,11.0,other,17.0,0.3555555555555555,broadcast,103,0.15,0.0,0.3,1.0
4,You see 34 people (are) murdered every single day by gunfire in America.,democrat,0.0,4.0,2.0,7.0,11,12.0,other,13.0,0.5428571428571429,broadcast,72,0.0625,0.0625,0.3125,1.0
1,"One of the most troubling aspects of the Rubio-Schumer Gang of Eight bill was that it gave President Obama blanket authority to admit refugees, including Syrian refugees, without mandating any background checks whatsoever.",republican,36.0,32.0,15.0,19.0,8,7.0,texas,110.0,0.4054054054054054,live,222,0.1388888888888889,0.0555555555555555,0.2222222222222222,0.8611111111111112
5,I stopped requesting earmarks in 2008.,republican,1.0,0.0,1.0,4.0,14,11.0,texas,6.0,0.6,other,38,0.0,0.0,0.2857142857142857,1.0
3,Says he supported the 1994 crime bill because there is a ban on assault weapons in that bill.,other,18.0,12.0,21.0,41.0,8,12.0,other,92.0,0.5913978494623656,official,93,0.0,0.0,0.3157894736842105,0.9473684210526316
2,Says Donald Trump bans disabled veterans from his high rise.,other,2.0,0.0,1.0,0.0,26,,florida,3.0,0.35,broadcast,60,0.1818181818181818,0.1818181818181818,0.0909090909090909,1.0
5,Youre more likely to get struck by lightning in Texas thanfind in-person voter fraud.,democrat,0.0,4.0,2.0,8.0,11,12.0,other,14.0,0.56,broadcast,85,0.0666666666666666,0.1333333333333333,0.1333333333333333,1.0
2,"Once again, a police officer has been killed with an illegal gun from Georgia a state that last year did the NRAs bidding and weakened its already lax gun laws.",other,2.0,0.0,1.0,0.0,20,14.0,new york,3.0,0.35,official,160,0.0625,0.09375,0.1875,0.9375
4,Georgia has one of the nations highest jet fuel taxes.,other,0.0,0.0,0.0,0.0,17,15.0,other,0.0,0.0,official,54,0.0909090909090909,0.0909090909090909,0.2727272727272727,1.0
1,On whether the federal government should set a minimum wage,republican,63.0,113.0,51.0,37.0,12,15.0,new york,325.0,0.3312883435582822,live,59,0.0,0.2,0.3,1.0
4,"In 2015 roughly 10,000 political arrests occurred in Cuba. That is five times as many as occurred in 2010, when there were only about 2,000.",republican,36.0,33.0,15.0,18.0,8,7.0,texas,110.0,0.3999999999999999,broadcast,140,0.0357142857142857,0.0714285714285714,0.3928571428571428,0.8214285714285714
4,"Obama's proposed budget doubles the debt in five years, triples it in 10 years.",republican,0.0,0.0,0.0,0.0,10,12.0,other,0.0,0.0,broadcast,79,0.0588235294117647,0.0588235294117647,0.3529411764705882,0.8823529411764706
2,"Of the states that have a lieutenant governor, many are currently discussing the need for such an obsolete office.",other,0.0,0.0,0.0,0.0,13,6.0,other,0.0,0.0,other,114,0.0,0.1904761904761904,0.3333333333333333,0.9523809523809524
5,"Since 2010, eight children in Georgia have died due to vehicular heatstroke.",republican,9.0,5.0,11.0,11.0,11,,other,36.0,0.5405405405405406,official,76,0.0714285714285714,0.1428571428571428,0.3571428571428571,1.0
4,"Every day, 34 Americans are murdered with guns.",other,0.0,0.0,0.0,0.0,14,,other,0.0,0.0,other,47,0.1,0.0,0.4,1.0
2,"Says Bill Nelson sold agricultural land for home development, pocketing at least $1.4 million.",republican,4.0,5.0,4.0,0.0,19,,other,13.0,0.3571428571428571,broadcast,94,0.1176470588235294,0.1176470588235294,0.2941176470588235,1.0
4,Says John Kerry is the first secretary of state to rely primarily on a government account.,democrat,40.0,29.0,69.0,75.0,15,22.0,new york,220.0,0.5574660633484163,other,90,0.1176470588235294,0.0588235294117647,0.2352941176470588,1.0
2,U.S. troops are getting only 4 hours of Ebola training before deployment to Liberia.,republican,5.0,9.0,3.0,1.0,10,40.0,florida,22.0,0.2782608695652174,social_media,84,0.2,0.0666666666666666,0.2,1.0
1,Says eight Americans died in a knife attack at a Minnesota mall.,republican,2.0,3.0,1.0,1.0,12,19.0,other,7.0,0.35,other,64,0.1538461538461538,0.0769230769230769,0.3076923076923077,0.9230769230769232
3,Says Paul Ryan wants to cut Pell Grant scholarships for nearly 10 million students.,democrat,0.0,0.0,0.0,0.0,12,,other,0.0,0.0,social_media,83,0.2666666666666666,0.0,0.2666666666666666,1.0
1,Says he has engaged in the political process only in the past decade.,other,1.0,0.0,0.0,0.0,12,15.0,other,1.0,0.2,other,69,0.0,0.1428571428571428,0.2142857142857142,0.8571428571428571
4,One thing that is much more unpopular than the Affordable Care Act is repealing the Affordable Care Act.,other,8.0,2.0,10.0,7.0,29,,other,27.0,0.5428571428571428,broadcast,104,0.3157894736842105,0.1052631578947368,0.2631578947368421,0.7368421052631579
1,"Says carpet bombing means bombing not a city, but the location of the troops, with embedded special forces to direct the air power.",republican,36.0,32.0,15.0,19.0,8,7.0,texas,110.0,0.4054054054054054,live,131,0.0,0.0384615384615384,0.3076923076923077,0.8461538461538461
3,"The Brady Campaign has given me a 100 percent, not 99, 100 percent rating.",democrat,0.0,1.0,0.0,0.0,15,18.0,other,2.0,0.0666666666666666,live,74,0.1176470588235294,0.0,0.4705882352941176,0.8235294117647058
3,"If the sequester hits, hundreds of thousands of Americans will lose access to primary care and preventive care like flu vaccinations and cancer screenings.",democrat,70.0,71.0,159.0,163.0,12,9.0,illinois,472.0,0.5665961945031712,live,155,0.0384615384615384,0.0384615384615384,0.1923076923076923,0.8846153846153846
2,"A little-known unit of the Department of Justice, the Community Relations Service, was deployed to Sanford, FL, following the Trayvon Martin shooting to help organize and manage rallies and protests against George Zimmerman.",other,0.0,1.0,0.0,0.0,14,,other,1.0,0.1,official,224,0.2894736842105263,0.0263157894736842,0.2894736842105263,0.7894736842105263
4,The CIA paid two psychologists $81 million to develop and run their torture program.,other,0.0,0.0,2.0,3.0,10,,other,5.0,0.6000000000000001,other,84,0.0625,0.0,0.4375,1.0
4,[N]early one in three primary care doctors are forced to limit the number of Medicare patients they see.,republican,1.0,2.0,5.0,2.0,9,11.0,other,10.0,0.4909090909090909,other,104,0.1363636363636363,0.0909090909090909,0.2272727272727272,1.0
2,Says Marco Rubios proposed college affordability overhaul would specifically benefit for-profit colleges.,democrat,1.0,1.0,0.0,3.0,28,,other,5.0,0.5000000000000001,official,105,0.1538461538461538,0.0769230769230769,0.1538461538461538,0.9230769230769232
2,"On Obama, ""The press warns the 'Taxman Cometh.'""",republican,30.0,39.0,31.0,37.0,11,12.0,other,145.0,0.4657534246575342,other,48,0.1538461538461538,0.0769230769230769,0.5384615384615384,0.9230769230769232
4,Human trafficking is the third-biggest criminal enterprise in the world.,democrat,0.0,0.0,0.0,1.0,13,12.0,other,1.0,0.4,live,72,0.0909090909090909,0.1818181818181818,0.2727272727272727,0.9090909090909092
3,On the Arizona immigration law.,republican,33.0,24.0,31.0,35.0,11,12.0,florida,128.0,0.5007751937984496,other,31,0.1666666666666666,0.0,0.3333333333333333,1.0
3,On offshore drilling.,republican,31.0,39.0,30.0,37.0,11,12.0,other,145.0,0.4643835616438357,other,21,0.0,0.0,0.25,1.0
3,Every single strawberry that is served to Members of Congress will have passed through the rough hands of an undocumented immigrant.,democrat,0.0,0.0,1.0,3.0,14,29.0,illinois,4.0,0.6000000000000001,live,132,0.0454545454545454,0.1363636363636363,0.3181818181818182,0.9545454545454546
5,Too many tattoos on visible body parts keepsome applicants out of the military.,republican,17.0,5.0,17.0,24.0,8,,florida,65.0,0.5636363636363637,other,79,0.0,0.1428571428571428,0.1428571428571428,1.0
3,A proposed bill in the Florida Legislature would authorize the public hoarding of cats by feral cat activists.,other,0.0,0.0,0.0,0.0,25,,other,0.0,0.0,official,110,0.1052631578947368,0.1052631578947368,0.2631578947368421,0.8947368421052632
1,You lie! (in response to President Obama saying health reform would not insure illegal immigrants.),republican,0.0,0.0,0.0,0.0,10,11.0,other,0.0,0.0,other,99,0.1052631578947368,0.0526315789473684,0.3157894736842105,1.0
0,"Pope Francis uses a modest compact car to get around, while Creflo Dollar drives an expensive sports car.",other,5.0,5.0,0.0,3.0,11,,other,27.0,0.1928571428571428,social_media,105,0.2,0.15,0.3,0.95
4,Tax increases could come into play as a result of the debt ceiling deal.,republican,2.0,5.0,2.0,0.0,12,16.0,other,10.0,0.2727272727272727,official,72,0.0,0.0,0.2666666666666666,0.9333333333333332
3,My judicial nominees have waited three times longer to receive confirmation votes than those of my Republican predecessor.,democrat,70.0,71.0,159.0,163.0,12,9.0,illinois,472.0,0.5665961945031712,other,122,0.0,0.1052631578947368,0.2105263157894736,0.9473684210526316
4,"Says President Barack Obama said that if he doesnt turn the economy around after three years in office, hell be a one-term president.",republican,8.0,22.0,6.0,3.0,16,13.0,other,55.0,0.2428571428571428,broadcast,133,0.12,0.04,0.2,0.96
2,President Barack Obama has weakened the respect for America abroad.,republican,0.0,0.0,0.0,0.0,17,51.0,other,0.0,0.0,live,67,0.3636363636363636,0.0,0.1818181818181818,1.0
5,The fact is it's not amnesty.,republican,31.0,39.0,31.0,37.0,11,12.0,other,146.0,0.4653061224489796,live,29,0.0,0.125,0.25,1.0
3,"The average American family saw income rise $7,500 under Bill Clinton and decline $2,000 under George Bush.",democrat,70.0,71.0,159.0,163.0,12,9.0,illinois,472.0,0.5665961945031712,other,107,0.2,0.1,0.3,0.9
1,I was able to go and buy an automatic weapon Most people can go out and buy an automatic weapon.,other,0.0,0.0,0.0,1.0,9,10.0,other,1.0,0.4,broadcast,96,0.0,0.1904761904761904,0.2857142857142857,0.7142857142857143
5,"After my first year as governor, I was one of the most unpopular governors, maybe the most unpopular governor in the country. ... It changed.",republican,9.0,8.0,10.0,18.0,11,36.0,ohio,48.0,0.5224489795918368,other,141,0.0,0.1034482758620689,0.3103448275862069,0.7241379310344828
3,"When Mitt Romney was governor, Massachusetts ranked 47th out of 50 states in job creation.",democrat,2.0,1.0,5.0,7.0,13,,other,15.0,0.6000000000000001,broadcast,90,0.1764705882352941,0.0,0.2941176470588235,1.0
3,"People (are) paying more in taxes than they will for food, housing and clothing combined.",republican,33.0,24.0,31.0,35.0,11,12.0,florida,128.0,0.5007751937984496,other,89,0.0,0.0,0.2631578947368421,1.0
1,The Democrats plan to raise your tax rates to 70 or 80 percent.,republican,10.0,16.0,27.0,19.0,14,22.0,other,80.0,0.4765432098765432,live,63,0.0714285714285714,0.0,0.4285714285714285,0.9285714285714286
2,"A lot of the move to free the slaves ... did not come from the federal government. It came from a growing movement among the people, particularly people of faith.",republican,3.0,4.0,0.0,0.0,10,30.0,other,8.0,0.2222222222222222,campaign_ads,162,0.0,0.0303030303030303,0.3333333333333333,0.7575757575757576
1,Says many public-employee unions falsely told their Wisconsin members his budget-repair bill sought 12 percent to 13 percent of their incomes for health insurance premiums.,republican,26.0,40.0,32.0,40.0,12,26.0,wisconsin,149.0,0.4639999999999999,broadcast,172,0.0,0.1538461538461538,0.1538461538461538,0.9230769230769232
2,$3 billion over the next five years will be taken out of our public schools and be put into vouchers.,democrat,0.0,0.0,1.0,3.0,8,22.0,florida,4.0,0.6000000000000001,live,101,0.0,0.0909090909090909,0.3181818181818182,0.9545454545454546
1,Says Hillary Clintons energy agenda will cost the U.S. economy over $5 trillion,republican,63.0,113.0,51.0,37.0,12,15.0,new york,325.0,0.3312883435582822,live,79,0.2142857142857142,0.0,0.3571428571428571,1.0
4,Republican state lawmakers are refusing to give the people of their own states their own tax dollars back in the form of (expanded) Medicaid.,other,0.0,0.0,0.0,0.0,13,13.0,other,1.0,0.0,campaign_ads,141,0.037037037037037,0.1111111111111111,0.2222222222222222,0.8148148148148148
0,Says the D.C.citycouncilpasseda lawbanninglethalrat trapping.,republican,1.0,10.0,3.0,2.0,14,16.0,other,16.0,0.3411764705882352,broadcast,61,0.1666666666666666,0.0,0.3333333333333333,1.0
3,Roy Cooper wont say how he will pay for free college tuition.,republican,5.0,2.0,2.0,0.0,11,26.0,other,10.0,0.3272727272727272,social_media,61,0.1538461538461538,0.0769230769230769,0.2307692307692307,1.0
5,Says Fran DeWines made-from-scratch dinner rolls are a delicious favorite in a traditional Thanksgiving dinner.,republican,2.0,0.0,3.0,1.0,11,21.0,ohio,6.0,0.4857142857142856,official,111,0.1875,0.125,0.1875,0.875
4,California has more kids in poverty ... than virtually any other state.,other,0.0,0.0,0.0,0.0,24,,other,0.0,0.0,official,71,0.0769230769230769,0.1538461538461538,0.2307692307692307,1.0
2,"The Obama-GOP compromise raises taxes, it raises the death tax.",republican,3.0,4.0,0.0,0.0,10,30.0,other,8.0,0.2222222222222222,broadcast,63,0.0833333333333333,0.0,0.3333333333333333,0.75
3,Husbands rarely beat up their wives. Single women get beaten up more.,republican,2.0,3.0,2.0,0.0,11,20.0,new york,11.0,0.2166666666666666,broadcast,69,0.0714285714285714,0.0,0.2857142857142857,0.8571428571428571
2,Says Jeb Bush once held $1 million in family planning grants hostage until the programs receiving the money agreed not to discuss birth control at all.,other,0.0,0.0,3.0,2.0,11,,other,5.0,0.5666666666666667,other,151,0.0714285714285714,0.0,0.2857142857142857,0.9642857142857144
4,"The R.I. Turnpike and Bridge Authority was supposed to exist only until the bonds used to build the Newport Bridge were paid off through tolls. Once the bonds were paid, the Newport Bridge was to be transferred to the State of Rhode Island and become toll-free.",republican,0.0,0.0,0.0,0.0,12,6.0,other,0.0,0.0,other,261,0.2244897959183673,0.0204081632653061,0.2857142857142857,0.6530612244897959
1,"Over the last two years since President Obama has taken office, the federal government has added 200,000 new federal jobs.",republican,13.0,21.0,11.0,4.0,12,39.0,ohio,51.0,0.3692307692307692,official,122,0.0909090909090909,0.1818181818181818,0.2727272727272727,0.8636363636363636
1,On unemployment rates: We have counties in Southwest Virginia that are well into double digits and some that are pushing 20 percent.,republican,0.0,0.0,0.0,0.0,13,,other,0.0,0.0,live,132,0.0833333333333333,0.0416666666666666,0.25,0.9166666666666666
3,Says Hillary Clinton took money from kings of Saudi Arabia and Morocco and Oman and Yemen.,republican,2.0,12.0,7.0,3.0,14,39.0,wisconsin,25.0,0.3769230769230769,broadcast,90,0.4117647058823529,0.0,0.0588235294117647,0.8823529411764706
1,Says that President Obama said that Small Businesses Succeed Because of Government.,republican,0.0,0.0,0.0,0.0,17,11.0,other,0.0,0.0,social_media,83,0.4615384615384615,0.0,0.0769230769230769,0.9230769230769232
3,The Republican governor who stood up and cut spending instead of raising taxes.,republican,34.0,32.0,57.0,33.0,11,15.0,other,175.0,0.4579545454545454,campaign_ads,79,0.0714285714285714,0.0,0.2142857142857142,1.0
4,Because of the Trans-Pacific Partnership weve got a country like Malaysia taking really serious efforts to crack down on human trafficking.,democrat,70.0,71.0,160.0,162.0,12,9.0,illinois,472.0,0.5661733615221987,other,139,0.1363636363636363,0.0909090909090909,0.2272727272727272,1.0
3,"Kohls Department Stores in 2012 announced the creation of 3,000 new jobs.",republican,26.0,41.0,31.0,40.0,12,26.0,wisconsin,149.0,0.4613333333333334,live,73,0.2307692307692307,0.0769230769230769,0.3076923076923077,1.0
2,Says Ron Johnson supported a plan to cut benefits and raise the retirement age for Social Security.,democrat,4.0,7.0,2.0,2.0,32,,wisconsin,22.0,0.2521739130434783,broadcast,99,0.2222222222222222,0.0,0.2222222222222222,1.0
4,Mitt Romney says the next president doesn't need foreign policy experience.,republican,31.0,39.0,31.0,36.0,11,12.0,other,145.0,0.4630136986301369,campaign_ads,75,0.1538461538461538,0.1538461538461538,0.1538461538461538,1.0
4,"The GOP health care plan ""would allow health insurance companies to continue engaging in unfair and discriminatory practices like denying coverage to people because of a pre-existing medical condition.""",democrat,7.0,9.0,8.0,14.0,24,40.0,florida,41.0,0.4904761904761905,official,202,0.03125,0.125,0.25,0.9375
4,Says we brought crime rate down by 30 percent when he was mayor of Dallas.,republican,0.0,1.0,0.0,0.0,11,11.0,texas,1.0,0.1,live,74,0.0625,0.0,0.1875,1.0
3,Says Floridas pension plan faces the same long-term funding problems as Social Security.,republican,28.0,23.0,37.0,34.0,10,8.0,florida,129.0,0.5015384615384616,other,88,0.2142857142857142,0.1428571428571428,0.1428571428571428,1.0
1,"In K-12 education, our kids are scoring at the bottom of science and mathematics right now in the industrialized world -- at the bottom.",republican,2.0,4.0,0.0,2.0,9,17.0,other,8.0,0.3555555555555555,live,136,0.0384615384615384,0.0384615384615384,0.2307692307692307,0.8076923076923077
3,"Says New Jerseys $1 billion horse racing industry employs 13,000 individuals and ensures the preservation of 176,000 acres of horse farmland.",democrat,0.0,0.0,1.0,0.0,15,,other,1.0,0.3,other,141,0.0869565217391304,0.0,0.3043478260869565,0.9130434782608696
1,"Royalties foroil and other energy sources are the ""second-largest revenue source to the federal government after the IRS.""",republican,0.0,2.0,0.0,0.0,12,29.0,other,2.0,0.1333333333333333,broadcast,122,0.0476190476190476,0.1428571428571428,0.3333333333333333,0.8571428571428571
2,"The No. 2 owner of Fox News is Prince Alwaleed bin Talal, who said, A strong American Government is not good for us.",other,13.0,18.0,15.0,11.0,14,20.0,other,93.0,0.2829787234042553,social_media,116,0.2962962962962963,0.1111111111111111,0.2592592592592592,0.8888888888888888
2,Says the Congressional Budget Office said unemployment could top 9 percent in 2013,other,5.0,3.0,3.0,1.0,19,,other,13.0,0.3714285714285714,campaign_ads,82,0.2307692307692307,0.0,0.3076923076923077,1.0
3,"When NAFTA was passed, there was an acceleration of immigration from Mexico because people were in search of jobs.",democrat,1.0,3.0,3.0,6.0,15,19.0,ohio,13.0,0.5428571428571429,live,114,0.0952380952380952,0.0,0.238095238095238,0.9047619047619048
5,Sen. Sanders did vote five times against the Brady bill.,democrat,40.0,29.0,69.0,76.0,15,22.0,new york,221.0,0.5585585585585585,live,56,0.2727272727272727,0.0,0.2727272727272727,1.0
3,"Under President George W. Bush, the U.S. spent $1.3 trillion on tax cuts for the wealthy and trillions each on a war and on Medicare drug benefits.",democrat,0.0,1.0,3.0,7.0,13,21.0,other,11.0,0.6333333333333334,broadcast,147,0.2,0.0,0.3,0.8333333333333334
0,"Says Bernie Sanders once said, Instead of removing the conditions that make people depressed, modern society gives them antidepressant drugs.",other,5.0,5.0,0.0,3.0,11,,other,27.0,0.1928571428571428,other,141,0.0869565217391304,0.0869565217391304,0.217391304347826,0.9565217391304348
4,I have never supported cap and trade.,republican,33.0,24.0,32.0,34.0,11,12.0,florida,128.0,0.4992248062015504,broadcast,37,0.0,0.0,0.125,1.0
2,"The non-partisan Congressional Budget Office concluded ObamaCare will cost the U.S. more than 800,000 jobs.",republican,2.0,2.0,2.0,0.0,14,11.0,texas,7.0,0.3,campaign_ads,107,0.3125,0.125,0.3125,0.9375
2,"There are prototype cars that get between 100 and 150 miles per gallon and ""we could have those cars in your garages in a couple of years.""",democrat,39.0,29.0,69.0,76.0,15,22.0,new york,220.0,0.5592760180995475,live,139,0.0,0.0333333333333333,0.3333333333333333,0.9
4,"30,000 Arizonans may have no choice on Affordable Care Act coverage.",republican,31.0,39.0,31.0,36.0,11,12.0,other,145.0,0.4630136986301369,campaign_ads,68,0.3333333333333333,0.0,0.3333333333333333,1.0
5,"There are corporations in this nation, some of the biggest corporations in this nation, who do not pay taxes.",democrat,0.0,1.0,2.0,4.0,12,54.0,ohio,7.0,0.575,broadcast,109,0.0,0.0454545454545454,0.4090909090909091,0.7727272727272727
3,"The United States has a supply of ""more than 100 years of natural gas.""",other,0.0,0.0,0.0,0.0,29,,other,0.0,0.0,campaign_ads,71,0.1176470588235294,0.1176470588235294,0.3529411764705882,0.9411764705882352
4,Says Virginia House Republicans are sacrificing $5 million a day in U.S. funds by refusing to expand Medicaid.,democrat,2.0,1.0,1.0,2.0,25,,other,6.0,0.4571428571428572,social_media,110,0.25,0.0,0.3,1.0
1,I represent the fourth-poorest (congressional) district in the nation.,democrat,3.0,3.0,4.0,3.0,10,33.0,wisconsin,14.0,0.44,broadcast,70,0.0,0.0833333333333333,0.4166666666666667,0.9166666666666666
3,The federal health care law tells the American people precisely what type of coverage they have to have.,republican,34.0,32.0,57.0,33.0,11,15.0,other,175.0,0.4579545454545454,broadcast,104,0.0,0.1052631578947368,0.2631578947368421,0.8947368421052632
4,Ohios lost more jobs in March than any other state in the nation.,democrat,0.0,0.0,0.0,1.0,10,20.0,ohio,1.0,0.4,official,65,0.0714285714285714,0.1428571428571428,0.2142857142857142,0.9285714285714286
1,Says Patrick Murphy wrongly conveyed Rubios stance on abortion for women infected by Zika.,republican,33.0,23.0,32.0,35.0,11,12.0,florida,128.0,0.5038759689922481,campaign_ads,90,0.2666666666666666,0.0,0.0666666666666666,1.0
3,Income inequality seems to be worst in cities run by Democrats.,republican,7.0,8.0,9.0,12.0,9,39.0,other,39.0,0.485,live,63,0.1666666666666666,0.0,0.1666666666666666,1.0
1,A recent drop in the unemployment rate is questionable because it was calculated over two days of the Thanksgiving week.,other,9.0,10.0,5.0,2.0,13,10.0,other,36.0,0.2756756756756756,broadcast,120,0.0476190476190476,0.0952380952380952,0.238095238095238,0.9523809523809524
3,The states that have raised the minimum wage (this year) have had faster job growth than the states that havent raised the minimum wage.,democrat,70.0,71.0,159.0,163.0,12,9.0,illinois,472.0,0.5665961945031712,live,136,0.0,0.0,0.3703703703703703,0.6666666666666666
5,"In his first TV interview as president, Obama said we should talk to Iran.",republican,34.0,32.0,58.0,33.0,11,15.0,other,176.0,0.4587570621468926,other,74,0.125,0.0625,0.25,1.0
1,I have never voted for a tax increase.,republican,33.0,23.0,32.0,35.0,11,12.0,florida,128.0,0.5038759689922481,campaign_ads,38,0.0,0.0,0.2222222222222222,1.0
2,"Says U.S. Reps. Phil Gingrey and Jack Kingston have even changed votes to what I voted, multiple times.",republican,3.0,8.0,3.0,2.0,10,11.0,other,17.0,0.3444444444444444,broadcast,103,0.3,0.05,0.2,1.0
2,"Hillary Clinton and Barack Obama want to raise taxes on dividends, a move that would crash the stock market.",other,10.0,43.0,8.0,5.0,11,,other,171.0,0.1244186046511627,other,108,0.1904761904761904,0.0,0.3333333333333333,1.0
1,"(Environmentalists) said Were only going to stop coal mining above 2,000 feet. ... Well guess where all the coal in the state of Tennessee is? Above 2,000 feet.",republican,0.0,1.0,0.0,0.0,10,31.0,other,2.0,0.0666666666666666,live,160,0.0606060606060606,0.0,0.3939393939393939,0.8181818181818182
2,Proof of citizenship isnt necessary before you register to vote in Florida.,republican,1.0,1.0,0.0,0.0,9,13.0,florida,2.0,0.2,other,75,0.0769230769230769,0.1538461538461538,0.1538461538461538,1.0
3,Says Florida is one of a few or perhaps the only state that has a statewide review of local land use and zoning decisions.,republican,0.0,0.0,0.0,0.0,14,20.0,florida,0.0,0.0,other,122,0.04,0.16,0.24,0.92
1,"Says that with President Obamas re-election, state and federal income tax rates for some taxpayers will rise to roughly 65 percent.",other,0.0,0.0,0.0,0.0,10,,other,0.0,0.0,other,131,0.0869565217391304,0.0434782608695652,0.2608695652173913,1.0
3,My husband has not withheld a single document.,democrat,40.0,29.0,68.0,76.0,15,22.0,new york,220.0,0.5583710407239819,other,46,0.0,0.1111111111111111,0.2222222222222222,1.0
0,Why was there no news coverage of this raid on the Arizona border? Seizure was just five days ago. Right on the Arizona border!,other,11.0,43.0,8.0,5.0,11,,other,171.0,0.1267441860465116,other,127,0.1111111111111111,0.0,0.3703703703703703,0.8148148148148148
4,Say Portland Public Schools central administration makes up less than 4 percent of the staff.,other,0.0,0.0,1.0,0.0,23,15.0,other,1.0,0.3,other,93,0.25,0.125,0.25,1.0
1,Says Mitt Romney has changed his position on supporting the TARP program.,other,8.0,1.0,10.0,8.0,29,,other,27.0,0.5642857142857143,campaign_ads,73,0.2307692307692307,0.0,0.1538461538461538,1.0
4,"If President Barack Obama strikes a nuclear deal with Iran, the next president could revoke such an executive agreement with the stroke of a pen and future Congresses could modify the terms of the agreement at any time.",republican,3.0,4.0,2.0,2.0,10,29.0,other,12.0,0.3692307692307693,campaign_ads,219,0.1,0.15,0.3,0.775
1,The St. Norbert College/Wisconsin Public Radio poll has been wrong in almost every election.,republican,26.0,40.0,32.0,40.0,12,26.0,wisconsin,149.0,0.4639999999999999,broadcast,92,0.3333333333333333,0.0666666666666666,0.2,1.0
2,"President Obama has no plan to reduce the deficit, let alone pay down the debt.",republican,2.0,3.0,1.0,3.0,11,35.0,florida,10.0,0.4,other,79,0.1176470588235294,0.0588235294117647,0.4117647058823529,0.9411764705882352
3,Says electric utilities are trying to fool you into amending your state Constitution in a way that gives them the authority to shut down net metering.,democrat,0.0,0.0,2.0,0.0,7,91.0,other,2.0,0.3999999999999999,campaign_ads,150,0.0,0.074074074074074,0.2592592592592592,0.9629629629629628
1,Wisconsins Government Accountability Board wanted to consider Mickey Mouse and Adolf Hitler as valid signatures on recall petitions.,republican,26.0,40.0,32.0,40.0,12,26.0,wisconsin,149.0,0.4639999999999999,social_media,132,0.3684210526315789,0.1578947368421052,0.1052631578947368,1.0
4,Theres just one piece of legislation that is now law with Sen. Ted Cruzsname on it.,other,0.0,0.0,0.0,0.0,9,8.0,other,0.0,0.0,broadcast,83,0.1764705882352941,0.0,0.1764705882352941,1.0
5,An effort to repeal voting-reform legislation would be the first time in Ohio history where a bill has been passed to stop a referendum.,democrat,0.0,0.0,0.0,0.0,12,34.0,ohio,0.0,0.0,live,136,0.04,0.08,0.36,0.92
1,They (Clinton and Obama) have never to my knowledge been involved in legislation nor hearings nor engagement on this issue (climate change).,republican,31.0,38.0,31.0,37.0,11,12.0,other,145.0,0.4671232876712328,other,140,0.074074074074074,0.037037037037037,0.2592592592592592,0.8888888888888888
3,FACT: Repealing Obamacare would be easier than repealing Prohibition.,other,0.0,0.0,0.0,0.0,19,10.0,other,0.0,0.0,social_media,69,0.2727272727272727,0.0909090909090909,0.2727272727272727,0.9090909090909092
3,The majority of Americans now doubt that our children will have a better future.,republican,34.0,32.0,57.0,33.0,11,15.0,other,175.0,0.4579545454545454,live,80,0.0666666666666666,0.0666666666666666,0.2666666666666666,1.0
2,"McCain ""said no to higher fuel-efficiency standards for cars.""",democrat,69.0,71.0,160.0,163.0,12,9.0,illinois,472.0,0.5670190274841439,live,62,0.0833333333333333,0.0833333333333333,0.4166666666666667,1.0
3,The Constitution doesnt allow the governor to not-spend appropriations funds.,republican,0.0,1.0,0.0,1.0,12,13.0,florida,3.0,0.25,other,77,0.0909090909090909,0.0909090909090909,0.3636363636363636,0.9090909090909092
2,One third of all federal prisoners today are illegal immigrants.,republican,1.0,5.0,1.0,3.0,11,11.0,texas,10.0,0.4,other,64,0.0,0.1818181818181818,0.2727272727272727,1.0
4,"Says under the Senate immigration bill, newly legalized immigrants will pay every tax possible, but you dont get a single benefit for 10 years.",democrat,0.0,0.0,2.0,2.0,14,29.0,illinois,4.0,0.5599999999999999,broadcast,143,0.037037037037037,0.074074074074074,0.2962962962962963,0.9629629629629628
2,"Each Georgia taxpayer would have to send $5,000 to the treasury to cover the states debt.",other,0.0,0.0,0.0,0.0,16,,other,0.0,0.0,other,89,0.0555555555555555,0.0,0.5555555555555556,0.8333333333333334
2,"Says Mitt Romney wrote that if Social Security was done in the private sector, it would be called criminal.",republican,29.0,30.0,42.0,23.0,10,8.0,texas,142.0,0.427972027972028,live,107,0.1904761904761904,0.0952380952380952,0.1904761904761904,1.0
4,A record number of Hispanics were elected to the U.S House of Representatives...,republican,17.0,5.0,17.0,23.0,8,,florida,64.0,0.56,other,80,0.2857142857142857,0.0,0.2857142857142857,0.9285714285714286
5,Theyve seen employer-supported coverage increase in Massachusetts after this law (Romneycare) was implemented.,democrat,1.0,0.0,2.0,0.0,17,19.0,other,3.0,0.4,broadcast,110,0.1875,0.0625,0.25,1.0
3,Says its not true that Florida black bears are an apex predator.,republican,0.0,0.0,0.0,0.0,11,32.0,florida,0.0,0.0,other,64,0.0769230769230769,0.2307692307692307,0.1538461538461538,1.0
